Result_ID	Unique_Seq_ID
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	7
11	10
12	11
13	12
14	13
15	14
16	15
17	16
18	17
19	18
20	19
21	20
22	21
23	22
24	23
25	24
26	25
27	26
28	27
29	28
30	29
31	30
32	31
33	32
34	33
35	34
36	35
37	36
38	8
39	9
40	37
41	38
42	39
43	40
44	41
45	42
46	43
47	44
48	45
49	46
50	47
51	48
52	39
53	45
54	49
55	50
56	51
57	52
58	53
59	54
60	55
61	56
62	57
63	58
64	59
65	60
66	39
67	61
68	62
69	63
70	45
71	64
72	65
73	66
74	67
75	68
76	69
77	70
78	71
79	5
80	72
81	73
82	74
83	75
84	76
85	77
86	6
87	78
88	79
89	80
90	81
91	41
92	82
93	83
94	84
95	85
96	86
97	87
98	88
99	89
100	90
101	82
102	91
103	92
104	93
105	94
106	95
107	96
108	97
109	98
110	83
111	99
112	100
113	101
114	102
115	103
117	104
118	105
119	71
120	106
121	107
122	108
123	109
124	110
125	111
126	112
127	113
128	73
129	114
130	115
131	116
132	117
133	118
134	119
135	120
136	121
137	122
139	123
140	124
142	125
143	126
144	127
145	128
146	129
147	130
148	131
149	132
150	133
151	134
152	135
153	136
154	137
156	138
158	122
160	137
162	138
164	139
165	140
166	141
167	142
168	143
169	144
170	145
171	146
172	147
173	148
174	149
175	150
176	151
177	152
178	147
179	26
180	153
181	154
182	155
183	156
184	157
185	158
186	159
187	160
189	161
190	108
191	162
192	163
193	164
194	165
195	166
196	3
197	69
198	167
199	114
200	115
201	168
202	169
203	170
204	66
205	171
206	172
207	170
208	173
209	174
210	175
211	176
212	177
213	178
214	179
215	180
216	181
217	182
218	183
219	184
220	185
221	186
222	186
223	187
224	188
225	189
226	190
227	191
228	192
229	193
230	194
231	195
232	196
233	197
234	198
235	199
236	200
237	110
238	111
239	201
240	202
241	203
242	204
243	205
244	206
245	207
246	208
247	209
248	63
249	210
250	211
251	212
252	213
253	186
254	214
255	215
256	133
257	216
258	217
259	218
260	219
261	220
262	88
263	221
264	222
265	135
266	2
267	223
268	224
269	225
270	119
271	226
272	227
273	228
274	229
275	230
276	231
277	232
278	233
279	234
280	235
281	236
282	237
283	238
284	239
285	240
286	241
287	242
288	243
289	244
290	245
291	246
292	247
293	248
294	72
295	249
297	250
298	14
299	13
300	251
301	252
302	253
303	254
304	255
305	256
306	109
307	257
308	258
309	259
310	260
311	68
312	261
313	262
314	263
315	264
316	265
317	266
318	267
319	268
320	269
321	270
322	271
323	272
324	273
325	274
326	275
327	276
328	277
329	278
330	279
331	280
332	281
333	282
340	283
341	284
342	285
343	286
344	287
345	82
346	83
347	288
348	289
349	290
350	291
351	292
352	293
353	186
354	294
355	295
356	296
358	297
359	298
360	86
361	176
362	299
363	300
364	301
365	186
366	302
372	303
373	304
374	305
375	306
376	307
377	308
378	309
379	310
380	311
381	312
382	313
383	314
384	315
385	316
386	317
387	318
388	319
389	320
390	321
391	322
392	323
393	324
394	325
395	326
396	327
397	328
398	329
399	330
400	157
401	331
402	332
403	333
404	334
405	335
406	204
407	336
408	337
409	338
410	339
411	340
412	341
413	342
414	331
415	343
416	344
417	345
418	346
419	347
420	77
421	348
422	349
423	350
424	244
425	52
426	132
427	275
428	351
429	352
430	119
431	353
432	354
433	355
434	356
435	357
436	105
437	358
441	359
442	360
443	361
444	214
445	362
446	363
452	364
453	365
454	366
455	367
456	368
457	369
458	370
459	371
460	372
461	373
462	374
463	375
464	376
465	377
466	378
467	379
468	380
469	381
470	382
471	383
472	384
473	385
474	386
475	387
476	388
479	389
480	390
481	391
482	392
483	380
484	393
485	394
486	332
487	395
488	396
489	26
490	397
491	398
492	399
493	400
494	231
495	401
496	402
497	403
498	404
499	405
500	406
501	407
502	408
503	409
504	410
505	411
506	412
507	413
508	414
509	415
510	416
511	417
512	418
513	419
514	420
515	421
516	422
517	423
518	424
519	425
520	426
521	427
522	428
523	429
524	430
525	431
526	432
527	433
528	434
529	435
530	436
532	437
533	438
534	439
535	440
536	441
537	442
538	443
539	444
540	445
541	446
542	447
543	448
544	341
545	449
546	450
547	451
548	452
549	453
550	117
551	454
552	455
553	456
554	457
555	45
556	51
557	355
558	297
559	45
560	458
561	459
562	460
565	461
566	93
567	462
568	161
569	463
570	464
571	148
572	465
573	466
574	467
575	468
576	39
577	469
578	470
579	471
580	472
581	473
582	39
583	74
584	474
585	475
586	476
587	477
588	478
589	479
590	480
591	481
592	482
593	341
594	483
595	153
596	484
597	485
