Result_ID	Unique_Seq_ID
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	4
9	5
10	4
11	4
12	8
13	9
14	10
15	9
16	9
17	11
18	11
19	11
20	12
21	11
22	11
23	13
24	13
25	13
26	14
27	15
28	16
29	17
30	18
31	19
32	19
33	19
34	20
35	21
36	22
37	23
38	24
39	25
40	26
41	27
42	28
43	29
44	30
45	30
46	31
47	32
48	33
49	34
50	35
51	36
52	37
53	38
54	39
55	39
56	39
57	39
58	39
59	39
60	39
61	39
62	40
63	41
64	41
65	41
66	42
67	43
68	44
69	44
70	45
71	44
72	46
73	47
74	48
75	49
76	50
77	50
78	50
79	50
80	50
81	50
82	51
83	50
84	50
85	50
86	50
87	52
88	52
89	52
90	52
91	53
92	54
93	55
94	56
95	57
96	55
97	58
98	59
99	60
100	61
101	62
102	63
103	64
104	65
105	66
106	67
107	68
108	69
109	70
110	71
111	72
112	70
113	73
114	74
115	75
116	76
117	77
118	77
119	78
120	79
121	80
122	81
123	81
124	82
125	82
126	83
127	84
128	85
129	86
130	87
131	87
132	88
133	89
134	90
135	91
136	92
137	93
138	94
139	95
140	96
141	97
142	98
143	99
144	100
145	101
146	102
147	102
148	103
149	104
150	105
151	106
152	107
153	108
154	109
155	110
156	111
157	112
158	113
159	114
160	115
161	116
162	117
163	118
164	118
165	117
166	118
167	119
168	118
169	119
170	120
171	117
172	118
173	118
174	120
175	121
176	122
177	123
178	124
179	125
180	126
181	127
182	127
183	127
184	127
185	128
186	129
187	130
188	130
189	131
190	132
191	131
192	133
193	134
194	135
195	135
196	136
197	136
198	137
199	138
200	139
201	140
202	140
203	141
204	142
205	143
206	143
207	143
208	143
209	142
210	144
211	142
212	143
213	145
214	146
215	147
216	147
217	148
218	149
219	150
220	151
221	152
222	153
223	154
224	154
225	155
226	156
227	157
228	158
229	158
230	159
231	160
232	160
233	160
234	161
235	162
236	163
237	164
238	165
239	166
240	167
241	167
242	168
243	169
244	170
245	170
246	171
247	172
248	173
249	174
250	175
251	175
252	176
253	177
254	178
255	178
256	177
257	179
258	180
259	181
260	181
261	182
262	183
263	183
264	184
265	185
266	186
267	187
268	187
269	188
270	189
271	190
272	190
273	191
274	192
275	193
276	192
277	194
278	195
279	194
280	195
281	196
282	197
283	198
284	199
285	198
286	200
287	201
288	202
289	203
290	204
291	205
292	206
293	207
294	208
295	209
296	210
297	211
298	212
299	213
300	214
301	215
302	216
303	217
304	218
305	219
306	220
307	221
308	222
309	223
310	224
311	225
312	226
313	226
314	225
315	227
316	228
317	229
318	230
319	231
320	231
321	232
322	233
323	234
324	235
325	236
326	237
327	237
328	238
329	238
330	239
331	239
332	240
333	241
334	241
335	242
336	243
337	242
338	244
339	245
340	246
341	246
342	247
343	248
344	249
345	249
346	249
347	250
348	250
349	251
350	252
351	253
352	254
353	255
354	256
355	257
356	258
357	259
358	260
359	261
360	262
361	263
362	264
363	265
364	266
365	267
366	267
367	268
368	269
369	270
370	271
371	272
372	273
373	273
374	274
375	275
376	276
377	275
378	277
379	278
380	279
381	280
382	281
383	282
384	283
385	284
386	283
387	283
388	285
389	286
390	287
391	287
392	288
393	289
394	290
395	286
396	291
397	292
398	293
399	294
400	295
401	296
402	297
403	298
404	299
405	300
406	301
407	302
408	303
409	303
410	304
411	304
412	305
413	306
414	307
415	308
416	309
417	310
418	309
419	311
420	312
421	313
422	314
423	315
424	316
425	317
426	318
427	319
428	320
429	320
430	321
431	322
432	323
433	324
434	325
435	326
436	327
437	327
438	328
439	328
440	329
441	330
442	331
443	332
444	333
445	333
446	334
447	335
448	336
449	336
450	337
451	338
452	339
453	340
454	340
455	341
456	341
457	342
458	343
459	344
460	345
461	346
462	347
463	347
464	348
465	349
466	348
467	347
468	347
469	348
470	350
471	351
472	352
473	353
474	354
475	355
476	356
477	357
478	358
479	358
480	359
481	360
482	361
483	362
484	363
485	364
486	365
487	366
488	367
489	368
490	369
491	370
492	370
493	371
494	371
495	371
496	372
497	373
498	374
499	375
500	376
501	376
502	375
503	377
504	377
505	378
506	379
507	380
508	379
509	379
510	381
511	382
512	383
513	383
514	384
515	385
516	385
517	386
518	385
519	387
520	388
521	387
522	387
523	389
524	389
525	390
526	391
527	392
528	392
529	391
530	391
531	391
532	393
533	391
534	391
535	392
536	392
537	391
538	392
539	391
540	391
541	391
542	392
543	391
544	392
545	391
546	392
547	392
548	391
549	391
550	392
551	392
552	392
553	392
554	394
555	392
556	394
557	394
558	392
559	391
560	391
561	392
562	391
