Result_ID	Unique_Seq_ID
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	4
13	12
14	13
15	14
16	15
17	16
18	17
19	18
20	19
21	20
22	21
23	22
24	23
25	24
26	25
27	26
28	27
29	28
30	29
31	30
32	31
33	32
34	33
35	34
36	35
37	36
38	37
39	38
40	39
41	40
42	41
43	28
44	42
45	43
46	44
47	45
48	46
49	47
50	48
51	49
52	50
53	51
54	52
55	53
56	11
57	54
58	24
59	55
60	56
61	52
62	57
63	58
64	59
65	25
66	60
67	61
68	62
69	63
70	8
71	64
72	65
73	66
74	67
75	68
76	69
77	70
78	71
79	72
80	73
81	63
82	74
83	75
84	76
85	77
86	78
87	79
88	80
89	81
90	82
91	67
92	83
93	84
94	85
95	86
96	87
97	88
98	89
99	90
100	7
101	91
102	92
103	93
104	94
105	95
106	14
107	96
108	97
109	98
110	99
111	34
112	100
113	73
114	101
115	12
116	102
117	103
118	104
119	105
120	5
121	106
122	107
123	108
124	109
125	110
126	111
127	1
128	112
129	56
130	113
131	114
132	115
133	91
134	116
135	117
136	118
137	119
138	68
139	120
140	121
141	122
142	123
143	124
144	79
145	125
146	126
147	116
148	88
149	127
150	128
151	129
152	130
153	131
154	105
155	132
156	133
157	134
158	135
159	136
160	137
161	138
162	139
163	140
164	141
165	110
166	142
167	102
168	143
169	144
170	145
171	146
172	147
173	148
174	149
175	150
176	151
177	152
178	153
179	2
180	154
181	155
182	156
183	122
184	157
185	158
186	159
187	160
188	161
189	162
190	163
191	83
192	164
193	165
194	166
195	167
196	168
197	169
198	170
199	171
200	172
