Result_ID	Unique_Seq_ID
1	1
3	1
5	2
7	2
9	1
11	3
12	4
13	5
14	6
15	7
16	8
17	9
18	10
19	11
21	12
23	13
26	14
27	15
28	16
29	17
30	18
31	19
32	20
33	21
34	22
36	23
37	24
38	25
39	26
40	27
41	28
42	29
43	30
44	31
45	32
47	33
49	34
50	35
51	36
52	37
54	11
56	38
57	39
58	40
59	41
60	42
61	43
62	2
64	2
66	2
68	44
69	45
70	36
71	46
72	47
73	48
74	49
76	50
77	51
78	52
79	53
80	54
81	55
82	56
84	57
85	58
86	32
88	59
89	60
90	61
91	11
93	62
94	63
95	64
96	65
97	66
100	67
101	13
104	68
105	69
106	11
108	70
109	71
110	72
111	73
112	11
114	74
116	75
117	76
118	48
119	77
121	78
122	79
123	80
124	81
125	67
126	82
127	83
128	84
129	85
130	80
131	76
132	86
133	87
134	88
135	89
136	90
137	91
138	92
140	93
143	94
145	39
146	90
147	95
149	96
150	97
152	98
153	99
154	100
155	101
156	102
157	103
158	104
159	32
161	105
162	106
163	107
164	108
165	109
166	110
167	111
168	112
169	113
170	114
171	115
172	116
173	117
174	118
177	119
178	120
179	121
180	122
181	123
183	124
184	125
185	126
186	127
188	128
191	81
192	44
193	129
194	130
195	131
197	132
198	133
199	134
200	135
202	136
203	137
204	138
205	139
206	140
208	141
209	142
210	143
211	144
212	145
213	146
215	147
216	148
217	149
219	150
220	151
222	152
223	153
224	154
226	155
227	156
228	157
229	158
230	159
231	160
232	161
234	162
235	163
236	164
237	165
238	166
239	167
240	168
241	169
242	170
243	171
244	172
245	173
246	174
247	175
248	176
249	177
250	178
251	179
252	180
253	181
254	182
255	183
256	184
260	185
261	44
262	186
264	187
265	188
266	189
267	107
268	190
269	191
270	192
272	193
273	194
275	195
276	196
279	197
280	198
282	177
283	199
285	200
286	201
287	202
289	203
290	204
291	205
292	206
294	207
295	208
296	209
297	210
298	211
300	212
301	213
302	214
303	215
304	216
306	217
307	218
308	219
309	220
310	221
311	222
312	223
313	224
317	225
318	226
319	227
320	228
321	229
322	107
323	230
324	231
330	232
331	233
332	234
333	235
337	236
338	237
339	238
340	239
341	240
342	241
343	242
344	243
345	244
347	245
348	246
349	156
350	247
351	248
352	249
353	250
354	251
364	252
365	253
366	254
367	255
368	256
369	257
370	258
371	259
372	260
373	261
374	262
375	263
376	264
377	265
380	97
382	266
383	267
384	268
385	269
386	270
387	271
389	272
390	273
391	274
392	193
393	275
394	276
395	277
396	278
397	279
398	280
399	281
402	282
403	283
404	284
405	285
406	286
407	287
409	288
410	250
411	289
412	290
413	291
414	292
415	293
416	294
418	295
419	296
420	297
421	298
422	134
423	299
424	300
425	301
426	302
427	303
428	304
430	305
431	306
432	307
433	308
434	309
435	310
438	311
439	312
440	53
441	313
442	314
443	315
444	316
445	317
446	318
472	319
490	320
491	321
492	322
493	13
496	323
497	324
499	325
500	326
501	327
502	328
504	329
508	330
509	331
