scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
26,0.1516,2,101439.88,149.02362,121879.01,1,0
132,0.7875,2,66704.89,361.02617,219590.19,12,0
220,1.3145,2,57268.07,359.02890,92949.85,4,0
542,3.2571,2,2639.67,425.21476,38029.84,1,0
607,3.6454,2,83670.61,361.02625,258895.36,11,0
732,4.3960,2,65604.13,361.02619,194674.09,9,0
959,5.7628,2,69379.95,361.02620,200518.92,7,0
1145,6.8816,2,159778.05,325.11335,421773.72,9,0
1146,6.8839,2,189517.53,325.11333,512871.44,8,0
1148,6.8914,2,277006.44,325.11342,768913.62,12,0
1149,6.8937,2,230088.8,325.11342,650653.25,13,0
1150,6.8960,2,251024.14,325.11343,726217,11,0
1151,6.8983,2,425325.69,325.11334,1197080.1,18,0
1152,6.9007,2,322292.12,325.11336,885355.38,14,0
1153,6.9030,2,208703.09,325.11333,577600.31,10,0
1154,6.9053,2,144592.52,325.11341,405038.41,9,0
1155,6.9077,2,236726.06,325.11338,685619.94,11,0
1156,6.9100,2,277708.31,325.11338,783391.31,14,0
1157,6.9123,2,317403.62,325.11327,852000.62,15,0
1158,6.9147,2,339364.31,325.11333,916850.88,13,0
1159,6.9170,2,191241.69,325.11319,484915.59,8,0
1161,6.9246,2,75803.35,325.11333,220587.5,6,0
1162,6.9269,2,74260.82,325.11326,187707.69,5,0
1163,6.9293,2,321896.44,325.11336,904607.31,16,0
1164,6.9316,2,362921.97,325.11331,1120619.6,17,0
1165,6.9339,2,412329.94,325.11328,1300563.9,20,0
1166,6.9363,2,324159.12,325.11333,991202.56,16,0
1167,6.9386,2,452152.53,325.11339,1259517.5,18,0
1168,6.9410,2,593604.69,325.11329,1868615.1,21,0
1169,6.9433,2,273803.97,325.11334,795624.94,16,0
1170,6.9457,2,573209.19,325.11327,1719855.5,19,0
1171,6.9480,2,466111.44,325.11330,1385906.4,21,0
1172,6.9503,2,225355.75,325.11322,564130.62,9,0
1174,6.9577,2,111657.56,325.11330,327816.62,9,0
1175,6.9601,2,136833.61,325.11326,400833.84,10,0
1176,6.9624,2,248943.48,325.11330,849814.69,16,0
1177,6.9648,2,276877.88,325.11337,853198.81,15,0
1178,6.9671,2,241410.88,325.11331,706475.44,11,0
1179,6.9695,2,236656.73,325.11331,712584.19,10,0
1180,6.9718,2,240149.3,325.11324,765443.88,12,0
1181,6.9742,2,144769.05,325.11344,436125.97,12,0
1182,6.9765,2,61715.6,325.11344,184566.28,8,0
1183,6.9788,2,83335.93,325.11340,246114.09,8,0
1184,6.9812,2,210381.59,325.11334,597192.19,12,0
1185,6.9835,2,89054.81,325.11354,280109.56,7,0
1187,6.9909,2,105503.15,325.11342,320660.78,9,0
1188,6.9933,2,26631.08,325.11369,93345.71,5,0
1189,6.9956,2,43222.55,325.11332,147324.44,7,0
1191,7.0031,2,29328.07,325.11332,114552.3,3,0
1192,7.0054,2,18650,325.11292,90265.76,3,0
1205,7.0812,2,2670.53,405.13319,27979.71,0,0
1209,7.1006,2,74063.52,325.11335,229597.52,7,0
1212,7.1141,2,96558.09,145.04974,257025.25,4,0
1213,7.1163,2,73048.11,145.04971,175279.19,4,0
1216,7.1298,2,59769.14,325.11360,196878.34,9,0
1217,7.1323,2,24659.44,325.11369,77490.98,3,0
1244,7.2898,2,77196.02,145.04981,183189.31,6,0
1389,8.1593,2,16003.43,581.80233,67431.89,9,0
1395,8.1909,2,33050.29,210.95057,131918.62,16,0
1396,8.1933,2,12780.68,129.10257,91809.5,6,0
1400,8.2129,2,26699.82,409.27059,842607.88,76,0
1406,8.2444,2,14108.52,129.06613,190448.8,16,0
1407,8.2466,2,14049.03,129.10256,87654.79,9,0
1415,8.2902,2,14519.06,252.49990,344171.56,42,0
1421,8.3216,2,25864.83,110.07171,119406.99,9,0
1422,8.3241,2,7384.15,455.23760,99988.61,12,0
1425,8.3374,2,14928.64,507.27535,66364.06,6,0
1458,8.5306,2,15181.48,110.07173,118737.16,16,0
1490,8.7182,2,26429.33,311.51902,727793.25,67,0
1491,8.7207,2,9741.28,360.02905,114278.05,16,0
1492,8.7229,2,10444.93,129.10250,97850.02,10,0
1498,8.7543,2,19992.27,323.22520,275331.5,27,0
1501,8.7677,2,15930.27,537.20541,81647.72,6,0
1504,8.7811,2,17642.62,578.28019,123247.05,11,0
1507,8.7945,2,6102.41,597.93289,48114.59,2,0
1510,8.8078,2,17937.35,388.28873,194380.17,28,0
1514,8.8272,2,23411.78,210.95060,198569.41,33,0
1515,8.8296,2,67621.31,359.02913,516882.31,46,0
1516,8.8318,2,7731.1,560.27911,131968.92,21,0
1517,8.8341,2,16251.52,133.15146,97471.52,6,0
1522,8.8619,2,14071.77,252.50003,155254.83,22,0
1528,8.8957,2,18728.75,416.19865,92861.95,5,0
1532,8.9151,2,25490.97,276.16702,133198.89,10,0
1533,8.9175,2,31841.22,335.69106,284236.66,23,0
1536,8.9309,2,8843.39,129.10238,87046.77,9,0
1537,8.9334,2,23007.9,155.08167,136110.25,10,0
1542,8.9611,2,9561.23,133.04312,119481.46,10,0
1545,8.9744,2,54427.91,581.80255,591222.94,39,0
1546,8.9767,2,35014.29,155.08165,245355.81,17,0
1549,8.9900,2,2087.57,489.22529,27455.72,0,0
1550,8.9922,2,17226.73,460.24133,134408.8,18,0
1553,9.0056,2,13854.29,338.17104,57665.71,3,0
1557,9.0272,2,25800.89,633.29404,253047.31,29,0
1560,9.0405,2,222430.64,633.29415,4526353,151,0
1562,9.0503,2,9936.61,417.20148,72527.09,15,0
1565,9.0661,2,16718.17,466.90526,154340,16,0
1566,9.0683,2,31046.46,502.91615,167182.78,11,0
1567,9.0706,2,19404.8,305.21491,142764.66,22,0
1570,9.0839,2,20416.14,404.22597,190996.62,15,0
1573,9.0997,2,8214.33,133.04343,47405.95,5,0
1574,9.1020,2,60076.02,425.89854,140654.44,10,0
1577,9.1153,2,15372.14,544.25446,224788.22,30,0
1578,9.1178,2,19263.5,569.76803,117638.2,7,0
1582,9.1394,2,9927.54,286.15135,95817.68,14,0
1584,9.1492,2,7676.31,299.06248,55777.7,8,0
1585,9.1515,2,10018.78,546.28947,83804.72,11,0
1586,9.1537,2,32135.06,209.12904,265584.81,23,0
1588,9.1635,2,28285.07,440.23744,266723.12,25,0
1589,9.1657,2,120704.73,359.02883,277837.91,16,0
1592,9.1814,2,52793.72,209.12885,572312.12,47,0
1595,9.1970,2,55840.34,305.21471,389335.38,39,0
1598,9.2127,2,1968.34,321.20192,37713.58,6,0
1601,9.2283,2,57082.15,208.95354,136681.17,8,0
